Room Number,Appliance Type,Status,Last Maintenance Date,Usage Hours,Days Since Maintenance,Average_Daily_Usage,Device_Year,Warranty Year
2563,Heater,Working,8/15/2023,3483,671,5,2021,2025
2563,Air Conditioner,Working,4/21/2025,2991,56,24,2017,2019
2563,Hair Dryer,Working,1/16/2024,2198,518,4,2023,2026
2563,Coffee Maker,Not Working,12/19/2023,4829,545,10,2014,2016
2563,Lamp,Working,8/14/2023,2946,672,5,2017,2019
2563,Mini Fridge,Working,3/22/2024,476,451,1,2017,2022
2564,Heater,Flickering,6/11/2023,697,737,1,2023,2028
2564,Coffee Maker,Low performance,6/29/2024,943,353,3,2022,2024
2564,Mini Fridge,Working,7/26/2024,469,325,2,2014,2017
2564,Lamp,Working,10/3/2023,1731,623,3,2021,2023
2564,Air Conditioner,Flickering,11/2/2024,4503,227,21,2018,2023
2564,Hair Dryer,Working,10/8/2023,4102,618,7,2023,2026
2565,Mini Fridge,Working,1/16/2025,1885,151,11,2015,2017
2565,Heater,Leaking,7/12/2024,2656,339,7,2022,2024
2565,Television,Low performance,11/2/2023,2155,592,3,2017,2022
2565,Lamp,Working,7/21/2024,3345,330,11,2016,2020
2565,Hair Dryer,Working,1/21/2023,5155,877,6,2017,2019
2565,Coffee Maker,Noisy,2/29/2024,751,473,1,2016,2018
2566,Lamp,Working,1/25/2024,2082,508,4,2023,2027
2566,Air Conditioner,Working,5/9/2023,1963,770,2,2020,2025
2566,Mini Fridge,Leaking,1/1/2025,1879,166,11,2019,2021
2566,Heater,Working,4/20/2025,3886,57,24,2021,2024
2566,Hair Dryer,Working,4/16/2023,1083,793,2,2021,2026
2566,Television,Working,6/10/2024,2360,371,6,2024,2027
2567,Heater,Not Working,9/21/2024,4398,269,17,2016,2018
2567,Television,Working,6/9/2025,4492,8,24,2016,2018
2567,Hair Dryer,Working,3/7/2024,2163,466,5,2023,2027
2567,Lamp,Noisy,3/29/2025,965,79,12,2017,2019
2567,Air Conditioner,Not Working,8/2/2024,1908,318,6,2024,2027
2567,Mini Fridge,Leaking,12/8/2024,1873,191,10,2017,2019
2567,Coffee Maker,Not Working,11/24/2024,2326,204,11,2015,2018
2568,Lamp,Working,5/1/2025,1926,47,24,2017,2020
2568,Mini Fridge,Working,2/19/2025,4710,117,24,2014,2019
2568,Heater,Flickering,5/27/2023,3205,752,4,2023,2025
2568,Coffee Maker,Flickering,3/3/2025,861,106,9,2016,2018
2568,Hair Dryer,Working,1/21/2023,2784,877,3,2021,2025
2568,Air Conditioner,Working,1/2/2023,4036,897,5,2021,2025
2569,Air Conditioner,Flickering,12/15/2023,3738,549,7,2019,2023
2569,Heater,Working,3/6/2024,4146,468,9,2023,2027
2569,Television,Flickering,4/22/2025,4429,56,24,2016,2019
2569,Coffee Maker,Unresponsive,3/10/2025,1389,99,12,2014,2019
2569,Hair Dryer,Working,2/18/2025,4710,118,24,2017,2020
2569,Mini Fridge,Working,5/28/2023,3762,750,5,2020,2024
2569,Lamp,Leaking,1/25/2023,1592,874,2,2024,2027
2570,Lamp,Working,10/17/2024,4045,242,17,2015,2018
2570,Hair Dryer,Flickering,4/25/2025,1934,52,24,2014,2018
2570,Air Conditioner,Working,10/20/2024,2688,240,12,2018,2020
2570,Coffee Maker,Working,4/9/2025,4000,68,24,2015,2019
2570,Television,Overheating,8/27/2023,1711,659,3,2015,2017
2570,Mini Fridge,Working,6/7/2024,2760,375,7,2017,2020
2570,Heater,Overheating,5/15/2024,3203,397,8,2019,2021
2571,Lamp,Working,12/2/2024,588,197,3,2024,2028
2571,Air Conditioner,Flickering,1/31/2023,3717,867,4,2021,2026
2571,Heater,Working,6/22/2024,1946,360,5,2017,2020
2571,Coffee Maker,Working,2/17/2024,3332,486,6,2019,2023
2571,Mini Fridge,Unresponsive,11/23/2024,2032,206,11,2019,2023
2571,Hair Dryer,Not Working,3/11/2023,2574,828,4,2016,2021
2571,Television,Overheating,12/26/2024,1756,173,10,2015,2017
2572,Coffee Maker,Working,11/22/2024,942,207,5,2017,2020
2572,Lamp,Working,3/12/2023,1857,828,2,2020,2022
2572,Mini Fridge,Not Working,1/3/2024,2586,530,4,2019,2021
2572,Television,Working,9/3/2024,2395,287,8,2022,2024
2572,Hair Dryer,Flickering,5/18/2024,4309,394,11,2015,2017
2572,Heater,Working,1/15/2024,929,518,1,2020,2024
2573,Coffee Maker,Working,3/17/2025,3511,92,24,2016,2019
2573,Heater,Working,2/20/2023,3787,848,5,2020,2023
2573,Television,Unresponsive,9/11/2023,2019,645,3,2018,2023
2573,Mini Fridge,Working,10/23/2024,2589,236,11,2018,2020
2573,Hair Dryer,Working,10/10/2023,3074,615,4,2024,2027
2573,Lamp,Not Working,5/18/2024,2448,394,6,2022,2027
2573,Air Conditioner,Working,9/11/2023,3049,644,5,2024,2026
2574,Coffee Maker,Leaking,9/7/2023,4206,648,6,2019,2022
2574,Mini Fridge,Overheating,1/19/2025,1185,149,8,2019,2023
2574,Hair Dryer,Noisy,12/13/2023,575,552,1,2014,2017
2574,Air Conditioner,Flickering,10/5/2023,4107,620,6,2024,2028
2574,Heater,Working,10/5/2024,3424,254,13,2020,2024
2574,Television,Unresponsive,1/14/2023,4927,885,5,2021,2024
2575,Coffee Maker,Working,3/9/2024,4462,464,10,2016,2020
2575,Air Conditioner,Working,6/18/2024,1816,364,5,2022,2027
2575,Heater,Unresponsive,12/7/2023,2369,557,4,2024,2026
2575,Television,Working,4/13/2023,3475,796,4,2020,2023
2575,Hair Dryer,Working,3/17/2025,1533,92,12,2023,2026
2575,Mini Fridge,Working,8/23/2024,3784,297,13,2021,2023
2576,Coffee Maker,Overheating,2/5/2025,2298,132,15,2018,2022
2576,Lamp,Working,8/2/2024,1076,319,4,2018,2020
2576,Air Conditioner,Working,4/19/2023,4526,790,7,2018,2021
2576,Television,Not Working,4/3/2025,4520,74,24,2020,2023
2576,Heater,Working,11/1/2023,1386,593,2,2014,2018
2576,Mini Fridge,Not Working,3/4/2024,2053,469,4,2014,2017
2577,Heater,Working,8/10/2024,1917,311,6,2019,2024
2577,Air Conditioner,Working,3/27/2023,942,813,1,2016,2020
2577,Mini Fridge,Low performance,11/18/2024,1912,210,10,2021,2026
2577,Lamp,Working,11/10/2023,2773,584,5,2018,2023
2577,Television,Working,3/29/2025,3539,79,24,2017,2020
2577,Hair Dryer,Low performance,3/30/2024,5004,444,11,2023,2026
2577,Coffee Maker,Working,4/1/2025,626,77,10,2024,2029
2578,Mini Fridge,Leaking,8/12/2023,2612,674,4,2024,2028
2578,Television,Working,2/6/2024,3205,496,6,2024,2029
2578,Hair Dryer,Working,5/26/2024,1940,387,5,2024,2026
2578,Lamp,Low performance,8/20/2024,2674,301,9,2024,2027
2578,Heater,Working,10/18/2023,3346,607,5,2023,2028
2578,Air Conditioner,Working,5/19/2023,702,759,1,2022,2024
2579,Lamp,Flickering,2/13/2023,1990,855,3,2020,2022
2579,Heater,Working,12/23/2024,3869,176,24,2022,2025
2579,Hair Dryer,Working,9/25/2024,2052,265,8,2015,2017
2579,Coffee Maker,Overheating,7/9/2024,3636,343,11,2021,2024
2579,Mini Fridge,Working,11/17/2023,4157,577,7,2018,2023
2579,Air Conditioner,Working,12/23/2023,2837,541,5,2023,2026
2579,Television,Leaking,2/21/2025,2749,115,20,2024,2027
2580,Coffee Maker,Working,8/14/2023,549,672,1,2023,2026
2580,Hair Dryer,Working,8/14/2024,610,306,2,2015,2020
2580,Heater,Flickering,1/16/2024,1576,518,3,2020,2025
2580,Television,Working,1/10/2024,3937,524,7,2020,2023
2580,Lamp,Overheating,2/21/2024,4293,481,9,2023,2025
2580,Air Conditioner,Working,9/18/2023,4438,637,7,2016,2019
2581,Mini Fridge,Working,2/9/2023,2563,858,3,2023,2027
2581,Hair Dryer,Noisy,4/14/2025,3877,64,24,2022,2024
2581,Heater,Working,2/25/2023,2715,842,4,2018,2022
2581,Air Conditioner,Working,9/23/2024,4554,266,17,2018,2021
2581,Coffee Maker,Unresponsive,3/4/2023,1357,836,1,2015,2017
2581,Lamp,Unresponsive,4/9/2024,4646,433,11,2015,2020
2582,Coffee Maker,Noisy,11/21/2023,1910,573,3,2018,2021
2582,Heater,Working,5/3/2025,3208,44,24,2022,2024
2582,Lamp,Working,7/26/2023,3741,691,5,2014,2018
2582,Air Conditioner,Flickering,3/21/2023,3139,819,4,2015,2019
2582,Hair Dryer,Working,9/7/2023,2963,648,5,2016,2020
2582,Mini Fridge,Working,5/2/2023,3532,777,4,2022,2026
2583,Hair Dryer,Flickering,4/23/2023,2742,786,3,2021,2024
2583,Heater,Working,1/25/2024,3535,508,7,2019,2021
2583,Television,Working,3/5/2023,1352,835,2,2014,2017
2583,Mini Fridge,Low performance,12/29/2024,1500,169,10,2021,2023
2583,Air Conditioner,Working,7/7/2023,2275,711,3,2015,2018
2583,Coffee Maker,Working,10/11/2023,1727,615,4,2024,2028
2583,Lamp,Noisy,11/2/2023,3007,593,6,2014,2017
2584,Television,Leaking,3/25/2024,842,449,2,2020,2022
2584,Hair Dryer,Working,8/1/2024,4101,319,13,2018,2021
2584,Mini Fridge,Working,7/27/2023,3588,690,5,2015,2019
2584,Air Conditioner,Working,7/1/2023,1910,717,2,2015,2017
2584,Coffee Maker,Flickering,1/3/2025,2848,165,18,2014,2018
2584,Heater,Working,4/11/2025,3234,66,23,2017,2022
2584,Lamp,Working,4/17/2025,1960,60,24,2024,2026
2585,Hair Dryer,Noisy,1/2/2024,2548,532,5,2022,2027
2585,Air Conditioner,Working,3/1/2023,2901,839,4,2024,2027
2585,Mini Fridge,Working,3/2/2025,1643,106,16,2016,2019
2585,Coffee Maker,Flickering,11/3/2023,2522,592,4,2017,2022
2585,Television,Working,10/16/2023,4050,610,7,2024,2026
2585,Lamp,Not Working,10/10/2024,2245,250,9,2023,2027
2586,Television,Working,12/15/2023,1774,549,3,2023,2025
2586,Air Conditioner,Working,10/29/2023,2073,596,3,2017,2019
2586,Lamp,Leaking,4/14/2023,791,794,1,2016,2020
2586,Mini Fridge,Working,12/28/2023,3315,537,6,2019,2021
2586,Heater,Working,9/22/2024,703,268,3,2022,2024
2586,Hair Dryer,Noisy,11/26/2024,809,203,5,2022,2024
2587,Mini Fridge,Flickering,8/10/2024,2667,311,9,2023,2025
2587,Air Conditioner,Leaking,9/1/2023,1516,655,2,2017,2020
2587,Hair Dryer,Not Working,9/23/2024,3942,266,15,2023,2025
2587,Coffee Maker,Working,7/12/2023,4228,706,7,2021,2026
2587,Lamp,Working,3/27/2023,11787,813,15,2021,2023
2587,Heater,Leaking,5/23/2025,2231,25,24,2024,2027
2588,Lamp,Working,12/6/2023,2204,558,3,2015,2017
2588,Heater,Not Working,9/3/2024,607,286,2,2022,2026
2588,Mini Fridge,Working,9/29/2023,1644,627,2,2014,2018
2588,Hair Dryer,Working,2/22/2024,4234,481,9,2021,2024
2588,Air Conditioner,Working,1/12/2023,3272,887,4,2020,2025
2588,Television,Noisy,2/23/2024,4006,479,8,2015,2018
2589,Television,Working,5/13/2024,1403,399,3,2015,2018
2589,Coffee Maker,Working,12/15/2024,4005,183,24,2020,2025
2589,Heater,Unresponsive,8/28/2024,665,292,2,2017,2022
2589,Hair Dryer,Working,1/14/2025,1019,153,7,2023,2026
2589,Lamp,Overheating,6/12/2023,1825,736,2,2023,2026
2589,Mini Fridge,Working,8/4/2024,2886,316,9,2018,2020
2590,Air Conditioner,Working,3/12/2024,2515,461,6,2016,2019
2590,Mini Fridge,Unresponsive,5/3/2025,3906,45,24,2019,2022
2590,Heater,Working,12/23/2023,1885,541,4,2024,2026
2590,Coffee Maker,Working,1/7/2023,1078,891,2,2024,2028
2590,Television,Leaking,3/30/2024,2804,444,5,2020,2025
2590,Hair Dryer,Working,9/30/2024,2979,259,10,2015,2020
2590,Lamp,Working,8/26/2023,2393,660,4,2019,2022
2591,Mini Fridge,Overheating,12/12/2023,3832,552,6,2021,2026
2591,Hair Dryer,Working,10/29/2024,2863,230,12,2019,2021
2591,Lamp,Working,4/6/2025,2854,72,24,2022,2024
2591,Heater,Working,5/14/2023,2565,764,3,2014,2017
2591,Coffee Maker,Flickering,12/30/2024,3482,168,19,2018,2021
2591,Television,Working,7/26/2023,2179,692,3,2016,2019
2591,Air Conditioner,Working,3/29/2024,981,444,2,2014,2016
2592,Mini Fridge,Working,5/10/2025,4470,38,24,2017,2021
2592,Air Conditioner,Low performance,3/31/2023,1010,808,2,2022,2027
2592,Coffee Maker,Working,7/7/2024,3804,344,11,2017,2020
2592,Lamp,Working,4/26/2023,1819,783,2,2015,2018
2592,Heater,Not Working,4/22/2025,2575,56,24,2017,2020
2592,Hair Dryer,Working,2/26/2025,4024,111,24,2020,2025
2593,Lamp,Flickering,3/25/2024,4026,449,9,2021,2025
2593,Mini Fridge,Working,2/2/2025,3334,134,24,2017,2019
2593,Hair Dryer,Working,8/5/2023,3863,681,5,2022,2026
2593,Air Conditioner,Flickering,5/17/2024,4795,396,13,2018,2023
2593,Television,Flickering,4/25/2025,3999,52,24,2024,2027
2593,Heater,Working,9/6/2024,4095,283,16,2023,2025
2593,Coffee Maker,Working,9/6/2024,2225,283,9,2019,2021
2594,Coffee Maker,Low performance,5/7/2025,3688,40,24,2017,2019
2594,Air Conditioner,Working,2/8/2023,704,859,1,2023,2025
2594,Lamp,Working,9/10/2023,1103,645,2,2020,2022
2594,Television,Leaking,4/14/2025,2662,64,24,2024,2026
2594,Heater,Working,1/25/2023,3605,873,5,2019,2021
2594,Mini Fridge,Noisy,5/2/2023,743,777,1,2020,2024
2594,Hair Dryer,Working,3/31/2025,3739,78,24,2021,2023
2595,Lamp,Working,3/7/2023,4604,833,6,2024,2027
2595,Air Conditioner,Low performance,2/22/2023,2274,845,3,2023,2025
2595,Hair Dryer,Overheating,3/26/2025,3182,83,24,2016,2019
2595,Television,Working,6/7/2025,2117,9,23,2023,2027
2595,Coffee Maker,Working,5/21/2025,1471,27,24,2023,2027
2595,Mini Fridge,Unresponsive,5/31/2024,2815,382,7,2023,2026
2595,Heater,Not Working,7/23/2023,843,695,2,2016,2018
2596,Heater,Working,2/26/2024,2280,477,4,2016,2019
2596,Coffee Maker,Working,3/4/2023,538,836,1,2014,2019
2596,Mini Fridge,Flickering,10/2/2024,851,258,3,2016,2020
2596,Lamp,Working,5/8/2023,3167,771,4,2020,2023
2596,Television,Working,1/29/2025,3477,138,24,2020,2023
2596,Air Conditioner,Overheating,4/23/2024,4573,420,11,2021,2024
2596,Hair Dryer,Working,8/13/2024,4961,308,15,2018,2020
2597,Coffee Maker,Working,12/5/2024,4406,193,20,2014,2017
2597,Television,Noisy,11/26/2024,3994,203,18,2015,2017
2597,Mini Fridge,Working,10/25/2023,2698,601,4,2018,2021
2597,Lamp,Leaking,3/11/2025,2028,98,24,2022,2027
2597,Heater,Working,12/25/2024,4352,174,24,2017,2022
2597,Hair Dryer,Working,1/23/2025,2141,145,15,2020,2022
2597,Air Conditioner,Working,11/24/2024,3278,204,15,2022,2026
2598,Lamp,Unresponsive,3/10/2023,4043,829,5,2019,2024
2598,Television,Overheating,1/9/2023,2795,890,3,2018,2021
2598,Hair Dryer,Noisy,3/15/2025,3666,93,24,2017,2019
2598,Mini Fridge,Working,12/2/2024,2938,196,16,2016,2018
2598,Coffee Maker,Working,7/29/2024,4817,323,15,2018,2022
2598,Heater,Flickering,1/2/2024,1168,532,2,2023,2027
2599,Lamp,Not Working,10/6/2023,2676,620,4,2017,2021
2599,Air Conditioner,Working,1/26/2024,4001,507,8,2022,2025
2599,Coffee Maker,Working,8/20/2024,858,300,2,2015,2017
2599,Heater,Not Working,8/20/2024,2285,300,8,2022,2025
2599,Hair Dryer,Working,3/29/2023,2852,810,3,2018,2022
2599,Television,Working,4/14/2024,3736,428,9,2019,2023
2600,Television,Not Working,12/16/2024,2662,182,16,2014,2016
2600,Heater,Working,4/27/2023,2780,781,4,2018,2021
2600,Hair Dryer,Unresponsive,3/17/2025,1578,92,15,2024,2027
2600,Lamp,Leaking,1/19/2024,1881,514,5,2018,2020
2600,Air Conditioner,Working,12/31/2024,5036,168,24,2023,2026
2600,Coffee Maker,Working,5/24/2024,1134,388,4,2015,2018
2601,Air Conditioner,Overheating,2/5/2024,3814,497,8,2022,2027
2601,Television,Working,11/30/2023,4051,565,7,2022,2025
2601,Heater,Working,2/3/2025,720,133,4,2015,2017
2601,Mini Fridge,Overheating,5/5/2024,2006,408,6,2023,2026
2601,Coffee Maker,Working,12/12/2023,1287,553,2,2020,2024
2601,Hair Dryer,Working,4/18/2025,1755,60,24,2014,2017
2602,Mini Fridge,Unresponsive,1/15/2025,4729,153,24,2014,2017
2602,Air Conditioner,Working,1/9/2024,1918,525,4,2022,2027
2602,Hair Dryer,Working,1/13/2024,2852,520,6,2015,2019
2602,Heater,Leaking,8/16/2023,786,670,1,2019,2021
2602,Lamp,Working,2/6/2024,1954,496,4,2024,2028
2602,Television,Working,4/27/2023,11640,781,15,2024,2026
2602,Coffee Maker,Working,10/22/2024,1452,238,6,2020,2024
2603,Mini Fridge,Noisy,4/16/2025,4976,62,24,2017,2022
2603,Lamp,Working,9/30/2023,1966,625,3,2015,2017
2603,Air Conditioner,Working,1/3/2024,2772,530,5,2021,2025
2603,Heater,Working,6/15/2024,2692,367,8,2021,2024
2603,Hair Dryer,Overheating,8/12/2024,832,308,3,2016,2018
2603,Television,Working,10/8/2023,3859,617,6,2024,2026
2604,Air Conditioner,Working,9/17/2023,2679,638,4,2023,2028
2604,Hair Dryer,Not Working,3/27/2025,1017,81,11,2021,2023
2604,Television,Working,11/9/2024,3757,219,16,2021,2026
2604,Coffee Maker,Working,6/2/2024,2136,379,6,2022,2024
2604,Heater,Flickering,3/20/2025,4168,88,24,2018,2021
2604,Lamp,Working,7/11/2024,1887,341,6,2019,2022
2605,Television,Leaking,8/11/2023,2021,675,2,2021,2023
2605,Mini Fridge,Working,2/14/2025,4829,123,24,2024,2026
2605,Air Conditioner,Working,6/16/2025,1078,1,24,2018,2021
2605,Lamp,Leaking,8/1/2024,3327,320,10,2016,2020
2605,Coffee Maker,Working,5/28/2023,3882,751,5,2017,2022
2605,Hair Dryer,Working,3/16/2025,3811,93,24,2023,2026
2606,Coffee Maker,Overheating,4/5/2025,852,72,12,2015,2019
2606,Hair Dryer,Unresponsive,3/8/2023,1699,831,2,2021,2024
2606,Mini Fridge,Working,1/26/2023,797,872,1,2020,2022
2606,Lamp,Working,3/6/2023,1639,833,2,2017,2020
2606,Heater,Working,1/7/2025,4494,160,24,2015,2018
2606,Air Conditioner,Unresponsive,1/6/2025,4706,162,24,2021,2024
2606,Television,Working,6/21/2023,2763,727,4,2023,2028
2607,Heater,Working,8/28/2023,2434,659,3,2014,2019
2607,Coffee Maker,Unresponsive,6/18/2023,15362,730,21,2014,2018
2607,Hair Dryer,Working,9/26/2023,4764,629,7,2018,2020
2607,Lamp,Working,5/31/2024,2231,381,5,2023,2027
2607,Mini Fridge,Unresponsive,5/8/2025,2118,40,23,2014,2018
2607,Television,Working,1/2/2023,1641,897,2,2020,2022
2607,Air Conditioner,Working,5/30/2025,4936,17,24,2016,2018
2608,Hair Dryer,Working,12/23/2024,1691,175,11,2017,2019
2608,Heater,Overheating,10/4/2023,1876,621,3,2020,2025
2608,Mini Fridge,Working,6/23/2024,1707,359,5,2021,2024
2608,Lamp,Flickering,11/26/2023,2079,568,4,2020,2022
2608,Coffee Maker,Working,5/28/2024,884,385,2,2021,2026
2608,Television,Working,9/16/2023,4720,639,7,2021,2023
2609,Hair Dryer,Leaking,1/2/2023,2093,897,2,2021,2023
2609,Television,Low performance,4/9/2025,1336,69,22,2021,2025
2609,Mini Fridge,Working,6/24/2023,2901,723,4,2022,2027
2609,Lamp,Working,5/2/2025,2345,45,24,2017,2020
2609,Heater,Unresponsive,9/14/2023,3718,642,6,2018,2020
2609,Air Conditioner,Noisy,3/2/2024,1191,471,2,2023,2025
2609,Coffee Maker,Working,2/24/2023,525,843,1,2022,2025
2610,Television,Working,5/1/2025,4915,47,24,2020,2022
2610,Coffee Maker,Overheating,10/29/2024,4888,230,21,2018,2022
2610,Mini Fridge,Working,12/7/2023,3942,558,7,2015,2018
2610,Hair Dryer,Working,2/5/2025,3774,131,24,2024,2027
2610,Heater,Overheating,4/28/2025,672,49,8,2022,2026
2610,Air Conditioner,Working,2/3/2023,2321,865,3,2024,2026
2610,Lamp,Working,6/13/2023,1872,735,3,2018,2020
2611,Hair Dryer,Flickering,8/16/2023,2813,671,5,2017,2021
2611,Television,Working,3/26/2025,1980,82,24,2015,2017
2611,Heater,Working,2/14/2023,2684,853,4,2015,2020
2611,Mini Fridge,Unresponsive,12/23/2023,4150,542,7,2022,2026
2611,Air Conditioner,Working,1/26/2024,2169,508,4,2022,2024
2611,Coffee Maker,Working,2/6/2025,1479,131,11,2015,2017
2611,Lamp,Not Working,7/12/2023,3862,706,5,2021,2025
2612,Television,Working,4/27/2025,2818,51,24,2018,2020
2612,Heater,Working,3/4/2024,4025,470,8,2023,2027
2612,Hair Dryer,Working,7/7/2024,4284,344,12,2019,2022
2612,Lamp,Overheating,5/5/2023,832,773,1,2023,2025
2612,Air Conditioner,Noisy,8/30/2024,1352,290,5,2018,2022
2612,Mini Fridge,Working,11/26/2023,4231,568,7,2016,2021
2613,Lamp,Working,2/14/2025,2915,123,20,2017,2020
2613,Coffee Maker,Unresponsive,5/11/2025,3841,36,24,2018,2022
2613,Television,Working,4/5/2023,3330,804,4,2015,2020
2613,Mini Fridge,Working,7/20/2024,879,331,2,2024,2028
2613,Hair Dryer,Unresponsive,1/30/2025,3358,138,23,2023,2026
2613,Heater,Working,7/30/2024,3160,321,9,2024,2026
2614,Air Conditioner,Overheating,10/22/2023,3938,603,6,2021,2023
2614,Mini Fridge,Working,4/23/2023,885,785,1,2024,2026
2614,Heater,Working,3/24/2025,3897,84,24,2018,2020
2614,Lamp,Overheating,8/20/2024,1680,300,6,2021,2026
2614,Hair Dryer,Leaking,10/26/2023,2113,600,3,2022,2026
2614,Coffee Maker,Working,10/19/2023,2409,607,5,2016,2019
2615,Air Conditioner,Working,8/31/2023,1492,655,2,2021,2023
2615,Coffee Maker,Flickering,1/10/2024,3289,523,6,2021,2023
2615,Heater,Noisy,11/6/2023,3799,589,6,2023,2027
2615,Mini Fridge,Noisy,5/10/2024,2079,403,6,2022,2025
2615,Television,Working,9/16/2023,4369,639,7,2021,2023
2615,Lamp,Working,12/15/2024,766,184,5,2014,2019
2616,Lamp,Overheating,6/19/2023,3034,728,4,2021,2023
2616,Television,Working,3/11/2023,1440,829,2,2017,2022
2616,Coffee Maker,Working,5/27/2024,1997,385,5,2024,2026
2616,Air Conditioner,Unresponsive,3/26/2023,2571,813,3,2024,2027
2616,Hair Dryer,Working,8/23/2024,659,297,3,2019,2023
2616,Mini Fridge,Working,3/8/2024,4624,465,10,2024,2026
2616,Heater,Not Working,1/23/2024,3324,511,7,2020,2025
2617,Television,Working,10/9/2024,3210,250,13,2018,2020
2617,Heater,Overheating,5/13/2025,3463,35,24,2022,2024
2617,Coffee Maker,Working,10/10/2023,1568,616,3,2018,2021
2617,Lamp,Working,9/13/2023,988,643,1,2015,2018
2617,Hair Dryer,Overheating,7/1/2024,2324,350,6,2017,2020
2617,Mini Fridge,Low performance,5/9/2024,3460,403,8,2014,2017
2617,Air Conditioner,Working,5/7/2025,1413,40,24,2018,2020
2618,Television,Working,12/11/2024,4739,188,24,2018,2023
2618,Mini Fridge,Leaking,3/10/2024,557,463,1,2022,2027
2618,Hair Dryer,Overheating,12/12/2023,834,552,2,2017,2022
2618,Heater,Working,10/19/2024,2349,241,10,2024,2027
2618,Air Conditioner,Working,5/23/2024,3977,389,9,2015,2017
2618,Coffee Maker,Overheating,7/23/2023,2791,694,5,2024,2028
2619,Air Conditioner,Working,1/23/2025,2099,144,16,2018,2022
2619,Television,Working,11/18/2024,3757,210,17,2024,2028
2619,Lamp,Unresponsive,3/28/2025,3524,81,24,2014,2019
2619,Coffee Maker,Working,7/12/2023,1142,705,2,2016,2020
2619,Hair Dryer,Noisy,12/25/2024,3914,173,24,2016,2019
2619,Heater,Working,11/28/2023,584,567,1,2023,2025
2619,Mini Fridge,Working,3/19/2025,829,90,11,2022,2025
2620,Lamp,Working,7/13/2023,2661,705,4,2019,2022
2620,Mini Fridge,Not Working,9/9/2024,2748,280,10,2018,2021
2620,Television,Working,11/5/2023,1011,590,2,2022,2027
2620,Heater,Not Working,7/17/2023,1345,701,2,2022,2025
2620,Hair Dryer,Working,11/14/2024,3313,215,15,2017,2020
2620,Air Conditioner,Working,7/12/2023,2090,706,3,2018,2021
2620,Coffee Maker,Overheating,2/10/2024,2525,493,6,2021,2023
2621,Heater,Unresponsive,9/12/2024,2196,278,7,2023,2026
2621,Television,Working,7/3/2024,3705,348,11,2014,2017
2621,Air Conditioner,Working,10/25/2023,4701,600,8,2020,2024
2621,Mini Fridge,Flickering,9/5/2024,4636,285,15,2022,2024
2621,Hair Dryer,Working,7/19/2024,4342,332,14,2020,2024
2621,Coffee Maker,Working,11/7/2024,2598,222,10,2021,2026
2622,Mini Fridge,Flickering,1/26/2025,1419,141,9,2022,2024
2622,Television,Working,7/26/2024,668,326,2,2023,2025
2622,Air Conditioner,Working,10/22/2024,2800,237,12,2014,2016
2622,Hair Dryer,Flickering,5/23/2024,3088,390,7,2022,2024
2622,Coffee Maker,Working,2/14/2023,1891,854,2,2023,2026
2622,Lamp,Working,12/5/2024,1230,193,7,2018,2022
2623,Coffee Maker,Unresponsive,6/16/2025,2889,1,24,2022,2027
2623,Hair Dryer,Working,5/18/2024,1559,394,4,2023,2026
2623,Air Conditioner,Working,2/25/2024,4468,477,10,2024,2026
2623,Television,Unresponsive,8/27/2024,1825,293,7,2023,2028
2623,Heater,Working,10/13/2024,2984,247,13,2017,2019
2623,Mini Fridge,Working,6/25/2024,612,356,1,2023,2026
2624,Mini Fridge,Overheating,6/7/2025,917,10,24,2023,2028
2624,Air Conditioner,Working,5/20/2024,1844,393,4,2018,2021
2624,Television,Working,10/28/2024,2420,231,12,2017,2020
2624,Coffee Maker,Flickering,2/10/2023,3671,858,4,2022,2024
2624,Lamp,Working,4/28/2024,2253,415,6,2021,2023
2624,Hair Dryer,Leaking,7/3/2024,876,349,3,2024,2026
2625,Coffee Maker,Working,6/10/2024,4817,372,13,2018,2021
2625,Television,Working,10/17/2024,3512,243,15,2016,2020
2625,Hair Dryer,Flickering,11/6/2023,2756,589,5,2021,2026
2625,Heater,Working,9/29/2023,1034,626,2,2021,2024
2625,Lamp,Working,6/5/2023,869,742,1,2019,2023
2625,Mini Fridge,Overheating,3/11/2023,1451,828,2,2014,2019
2626,Mini Fridge,Working,7/5/2024,2172,347,6,2017,2020
2626,Lamp,Working,4/11/2023,1520,798,2,2015,2017
2626,Television,Low performance,9/4/2024,2278,285,7,2017,2022
2626,Air Conditioner,Working,5/21/2025,3423,26,23,2016,2020
2626,Heater,Working,5/18/2025,2904,29,24,2015,2018
2626,Coffee Maker,Flickering,1/1/2025,2204,167,12,2020,2024
2626,Hair Dryer,Unresponsive,11/19/2024,3125,209,15,2014,2017
2627,Television,Working,10/8/2024,2237,252,9,2024,2028
2627,Lamp,Working,7/16/2024,2694,335,8,2019,2023
2627,Hair Dryer,Noisy,2/19/2024,4397,483,9,2021,2026
2627,Mini Fridge,Overheating,6/18/2024,1216,363,4,2021,2025
2627,Heater,Working,9/17/2024,4600,273,17,2023,2027
2627,Air Conditioner,Working,12/25/2024,4298,173,24,2023,2025
2627,Coffee Maker,Low performance,8/9/2024,1051,311,3,2018,2020
2628,Air Conditioner,Flickering,5/14/2025,697,33,24,2024,2029
2628,Mini Fridge,Working,4/13/2024,947,430,2,2015,2017
