Room Number,Appliance Type,Status,Last Maintenance Date,Usage Hours,Days Since Maintenance,Average_Daily_Usage,Device_Year,Warranty Year
2610,Hair Dryer,Working,2023-02-09,2563,858,3,2023,2027
2610,Heater,Leaking,2025-03-27,4413,81,24,2016,2026
2610,Air Conditioner,Working,2024-11-03,1450,225,6,2016,2026
2610,Lamp,Working,2025-06-11,1171,6,24,2017,2020
2611,Hair Dryer,Working,2025-01-16,4106,152,24,2015,2021
2611,Television,Flickering,2023-03-26,4134,814,5,2015,2017
2611,Heater,Working,2024-06-17,2807,364,7,2014,2020
2611,Mini Fridge,Working,2024-05-15,3500,398,9,2018,2026
2611,Air Conditioner,Working,2025-05-13,785,34,24,2016,2024
2611,Coffee Maker,Leaking,2024-05-15,4665,398,12,2019,2017
2611,Lamp,Working,2024-02-14,2847,489,6,2016,2025
2612,Television,Working,2025-02-09,3815,127,24,2016,2020
2612,Heater,Flickering,2023-06-30,4805,717,7,2014,2027
2612,Hair Dryer,Low performance,2025-03-09,2682,100,23,2015,2022
2612,Lamp,Working,2023-05-19,4295,760,6,2021,2025
2612,Air Conditioner,Working,2024-08-13,468,308,2,2016,2022
2612,Mini Fridge,Not Working,2023-11-28,3420,567,5,2019,2021
2613,Lamp,Working,2024-07-30,1043,321,4,2017,2020
2613,Coffee Maker,Low performance,2025-02-21,1361,116,10,2018,2022
2613,Television,Working,2024-02-14,3223,489,7,2021,2020
2613,Mini Fridge,Working,2024-12-02,2938,196,16,2016,2028
2613,Hair Dryer,Unresponsive,2023-08-10,2059,676,3,2021,2026
2613,Heater,Working,2023-06-01,4296,747,6,2024,2026
2614,Air Conditioner,Working,2025-04-04,1235,74,20,2020,2023
2614,Mini Fridge,Overheating,2025-04-10,672,67,11,2021,2026
2614,Heater,Working,2023-01-25,622,874,1,2019,2020
2614,Lamp,Working,2023-04-06,1461,803,1,2015,2026
2614,Hair Dryer,Working,2023-07-16,1406,702,2,2024,2026
2614,Coffee Maker,Overheating,2023-02-21,2054,847,2,2020,2019
2615,Air Conditioner,Working,2024-03-02,2696,472,6,2023,2023
2615,Coffee Maker,Working,2024-02-01,2199,502,4,2014,2023
2615,Heater,Low performance,2024-12-10,585,188,4,2021,2027
2615,Mini Fridge,Working,2025-02-25,4393,111,23,2017,2025
2615,Television,Working,2024-08-05,4489,316,14,2019,2023
2615,Lamp,Flickering,2025-01-30,4277,137,24,2021,2019
2616,Lamp,Working,2023-07-26,4306,692,6,2024,2023
2616,Television,Working,2025-03-01,797,107,9,2023,2022
2616,Coffee Maker,Working,2024-11-05,2958,223,15,2019,2026
2616,Air Conditioner,Overheating,2025-02-27,1567,109,15,2014,2027
2616,Hair Dryer,Working,2023-12-30,2341,535,5,2019,2023
2616,Mini Fridge,Flickering,2024-02-14,2745,489,5,2021,2026
2616,Heater,Working,2023-12-23,4467,542,9,2023,2025
2617,Television,Working,2025-04-07,4428,70,23,2024,2020
2617,Heater,Leaking,2023-01-15,4829,883,6,2015,2024
2617,Coffee Maker,Working,2024-10-31,1326,229,6,2018,2021
2617,Lamp,Working,2024-01-18,4950,515,10,2014,2018
2617,Hair Dryer,Low performance,2024-02-16,4404,487,9,2014,2020
2617,Mini Fridge,Working,2023-09-29,3893,627,6,2016,2017
2617,Air Conditioner,Unresponsive,2023-08-30,774,656,1,2018,2020
2618,Television,Working,2024-10-15,4016,244,17,2021,2023
2618,Mini Fridge,Working,2023-05-15,873,764,2,2014,2027
2618,Hair Dryer,Leaking,2023-05-21,921,758,1,2023,2022
2618,Heater,Working,2023-01-15,4490,883,6,2017,2027
2618,Air Conditioner,Unresponsive,2025-03-15,1766,94,21,2017,2017
2618,Coffee Maker,Working,2025-04-17,1591,60,24,2020,2028
2619,Air Conditioner,Working,2024-10-10,2606,249,10,2018,2022
2619,Television,Overheating,2024-02-01,4642,502,9,2023,2028
2619,Lamp,Noisy,2025-04-22,864,55,10,2019,2019
2619,Coffee Maker,Working,2024-02-15,3352,487,8,2015,2020
2619,Hair Dryer,Working,2024-04-11,4189,431,10,2016,2019
2619,Heater,Leaking,2024-05-06,4323,407,10,2020,2025
2619,Mini Fridge,Working,2024-04-06,2371,436,5,2018,2025
2620,Lamp,Overheating,2024-12-04,3197,195,15,2024,2022
2620,Mini Fridge,Working,2024-04-24,2323,418,6,2021,2021
2620,Television,Working,2023-04-08,3037,800,4,2018,2027
2620,Heater,Not Working,2023-12-17,860,548,2,2019,2025
2620,Hair Dryer,Leaking,2025-04-02,3019,75,24,2021,2020
2620,Air Conditioner,Working,2024-04-11,4707,432,10,2018,2021
2620,Coffee Maker,Low performance,2024-09-16,4933,274,18,2019,2023
2621,Heater,Working,2023-05-29,2919,749,4,2019,2026
2621,Television,Working,2024-08-04,2205,317,8,2022,2017
2621,Air Conditioner,Overheating,2024-03-12,3986,462,9,2018,2024
2621,Mini Fridge,Working,2024-08-27,3679,294,12,2022,2024
2621,Hair Dryer,Noisy,2024-04-16,2756,427,8,2020,2024
2621,Coffee Maker,Working,2024-03-06,4922,467,11,2017,2026
2622,Mini Fridge,Working,2023-08-20,742,667,1,2023,2024
2622,Television,Flickering,2023-03-21,4266,818,5,2016,2025
2622,Air Conditioner,Working,2025-01-25,4188,143,24,2021,2016
2622,Hair Dryer,Working,2023-01-16,4352,882,5,2020,2024
2622,Coffee Maker,Unresponsive,2024-09-10,891,280,3,2014,2026
2622,Lamp,Working,2023-03-12,4444,827,5,2020,2022
2623,Coffee Maker,Working,2024-08-26,2846,294,10,2020,2027
2623,Hair Dryer,Working,2023-01-31,4042,867,5,2024,2026
2623,Air Conditioner,Unresponsive,2023-11-09,3980,586,7,2023,2026
2623,Television,Working,2024-01-27,3243,506,6,2015,2028
2623,Heater,Overheating,2025-02-24,618,112,4,2022,2019
2623,Mini Fridge,Working,2024-02-03,2065,500,4,2016,2026
2624,Mini Fridge,Working,2023-06-19,2843,728,4,2023,2028
2624,Air Conditioner,Noisy,2024-12-09,4393,190,22,2018,2021
2624,Television,Overheating,2023-11-10,2773,584,5,2018,2020
2624,Coffee Maker,Working,2024-06-22,2313,360,6,2022,2024
2624,Lamp,Working,2025-04-30,4834,48,24,2024,2023
2624,Hair Dryer,Low performance,2023-09-10,3856,645,6,2015,2026
2625,Coffee Maker,Unresponsive,2025-03-18,4428,90,23,2018,2021
2625,Television,Working,2024-08-01,2621,320,8,2021,2020
2625,Hair Dryer,Working,2023-04-08,4381,801,5,2024,2026
2625,Heater,Unresponsive,2024-11-14,4467,215,19,2017,2024
2625,Lamp,Working,2025-01-27,1848,140,13,2021,2023
2625,Mini Fridge,Working,2023-01-06,3506,893,4,2019,2019
2626,Mini Fridge,Unresponsive,2024-04-21,3514,422,8,2017,2020
2626,Lamp,Low performance,2023-12-09,786,556,2,2024,2017
2626,Television,Working,2024-10-20,4012,239,17,2015,2022
2626,Air Conditioner,Working,2023-06-25,2255,722,3,2023,2020
2626,Heater,Low performance,2024-05-28,1538,385,3,2019,2018
2626,Coffee Maker,Low performance,2024-04-13,2178,429,5,2024,2024
2626,Hair Dryer,Working,2024-03-01,4005,473,8,2018,2017
2627,Television,Working,2024-10-19,1530,240,5,2020,2028
2627,Lamp,Not Working,2023-12-31,1550,534,3,2016,2023
2627,Hair Dryer,Working,2023-03-22,2743,817,3,2018,2026
2627,Mini Fridge,Working,2025-04-10,3744,68,24,2014,2025
2627,Heater,Not Working,2024-03-13,1711,460,4,2017,2027
2627,Air Conditioner,Working,2025-03-11,2631,98,23,2019,2025
2627,Coffee Maker,Working,2024-08-23,5002,298,17,2019,2020
2628,Air Conditioner,Working,2023-01-08,1956,890,2,2021,2029
2628,Mini Fridge,Not Working,2023-06-12,3739,735,5,2020,2017
2628,Television,Not Working,2025-02-16,815,120,6,2022,2022
2628,Lamp,Working,2025-05-29,3416,18,24,2015,2018
2628,Hair Dryer,Working,2024-08-05,1011,315,3,2022,2029
2628,Heater,Working,2024-07-20,2727,331,9,2024,2019
2629,Hair Dryer,Leaking,2025-03-06,569,103,7,2023,2024
2629,Lamp,Leaking,2024-01-26,2650,508,6,2023,2018
2629,Heater,Working,2025-04-17,2033,61,24,2015,2019
2629,Coffee Maker,Flickering,2023-02-10,951,857,1,2017,2021
2629,Mini Fridge,Working,2023-06-02,1244,745,1,2015,2020
2629,Air Conditioner,Working,2023-07-07,4406,711,6,2020,2016
2630,Air Conditioner,Working,2023-03-17,850,823,1,2015,2027
2630,Heater,Working,2023-10-30,2374,595,3,2019,2020
2630,Mini Fridge,Low performance,2025-04-03,3629,75,24,2017,2022
2630,Lamp,Working,2024-05-24,2045,388,4,2016,2020
2630,Coffee Maker,Working,2025-03-29,3539,79,24,2017,2016
2630,Television,Flickering,2025-01-03,4071,165,20,2014,2026
2630,Hair Dryer,Working,2024-06-26,3569,356,9,2018,2017
2631,Heater,Working,2023-04-15,2820,793,4,2020,2025
2631,Air Conditioner,Leaking,2023-09-29,875,627,1,2018,2027
2631,Coffee Maker,Working,2023-05-28,3882,751,5,2017,2020
2631,Television,Overheating,2025-05-24,2500,23,24,2017,2024
2631,Mini Fridge,Working,2025-04-18,1755,60,24,2014,2020
2631,Hair Dryer,Working,2023-05-01,4674,777,6,2021,2028
2632,Lamp,Low performance,2024-09-17,4600,273,17,2023,2024
2632,Hair Dryer,Working,2025-02-19,3283,118,24,2020,2021
2632,Air Conditioner,Working,2024-03-17,1373,456,3,2018,2026
2632,Television,Unresponsive,2024-08-09,2314,311,7,2017,2027
2632,Heater,Working,2025-02-25,2943,112,24,2023,2023
2632,Mini Fridge,Working,2025-03-07,2456,102,24,2022,2021
2632,Coffee Maker,Leaking,2023-10-10,3074,615,4,2024,2019
2633,Mini Fridge,Working,2024-01-06,4515,528,8,2017,2022
2633,Coffee Maker,Noisy,2025-03-14,4341,94,24,2024,2021
2633,Hair Dryer,Working,2025-04-15,3540,62,24,2021,2025
2633,Lamp,Working,2024-02-17,1886,485,4,2018,2020
2633,Heater,Working,2023-09-13,2703,643,4,2017,2027
2633,Air Conditioner,Unresponsive,2025-06-16,2889,1,24,2022,2018
2634,Television,Working,2024-12-26,3119,173,18,2017,2018
2634,Heater,Working,2023-03-14,1552,825,2,2021,2022
2634,Coffee Maker,Overheating,2024-05-14,2549,399,7,2024,2026
2634,Hair Dryer,Working,2023-07-01,3267,717,4,2015,2020
2634,Air Conditioner,Working,2024-03-12,4378,461,9,2022,2022
2634,Lamp,Low performance,2023-03-09,1476,830,1,2024,2026
2634,Mini Fridge,Working,2024-12-25,4298,173,24,2023,2020
2635,Mini Fridge,Working,2023-05-13,4248,766,5,2022,2019
2635,Air Conditioner,Working,2025-06-01,1540,15,24,2023,2020
2635,Lamp,Low performance,2024-02-24,3168,479,7,2021,2021
2635,Television,Working,2024-07-23,13304,328,24,2016,2022
2635,Heater,Working,2024-11-27,4003,201,17,2017,2020
2635,Coffee Maker,Flickering,2024-02-07,1189,496,3,2018,2022
2635,Hair Dryer,Working,2023-10-09,762,616,1,2019,2025
2636,Air Conditioner,Working,2025-04-28,3409,49,24,2016,2017
2636,Lamp,Working,2023-02-19,3628,848,5,2017,2026
2636,Mini Fridge,Flickering,2025-04-06,1252,72,19,2022,2024
2636,Television,Working,2024-04-09,3255,434,8,2014,2021
2636,Coffee Maker,Working,2023-11-16,1063,579,2,2019,2018
2636,Hair Dryer,Flickering,2024-08-30,2174,291,8,2020,2024
2636,Heater,Working,2023-12-19,3001,545,6,2015,2020
2637,Mini Fridge,Not Working,2023-06-12,2827,736,4,2014,2024
2637,Coffee Maker,Working,2025-05-17,881,31,20,2016,2026
2637,Heater,Working,2023-03-03,4893,836,5,2015,2026
2637,Hair Dryer,Low performance,2023-07-14,4145,703,5,2021,2020
2637,Air Conditioner,Working,2025-04-09,2290,69,24,2021,2022
2637,Lamp,Working,2023-12-29,3329,535,6,2019,2023
2637,Television,Working,2023-07-05,769,713,1,2022,2020
2638,Heater,Unresponsive,2023-07-11,2758,706,4,2016,2021
2638,Air Conditioner,Working,2025-06-11,3459,6,24,2014,2029
2638,Television,Working,2025-04-15,3459,63,24,2023,2021
2638,Lamp,Overheating,2025-03-01,2415,107,18,2024,2028
2638,Coffee Maker,Working,2024-06-12,4483,370,12,2014,2025
2638,Hair Dryer,Working,2024-01-16,2198,518,4,2023,2023
2638,Mini Fridge,Unresponsive,2023-10-04,1752,622,3,2023,2017
2639,Television,Working,2023-11-16,1616,578,3,2022,2026
2639,Air Conditioner,Working,2025-03-31,4321,77,24,2022,2017
2639,Mini Fridge,Working,2024-11-01,3078,227,12,2022,2024
2639,Coffee Maker,Overheating,2024-08-14,3052,306,10,2023,2023
2639,Lamp,Working,2023-10-06,4819,619,8,2024,2019
2639,Hair Dryer,Unresponsive,2024-06-03,2456,378,7,2016,2027
2640,Coffee Maker,Working,2023-01-02,3450,897,4,2021,2029
2640,Television,Working,2023-04-22,3319,787,4,2016,2020
2640,Lamp,Working,2023-01-11,4021,887,5,2019,2025
2640,Heater,Working,2025-04-30,3772,47,24,2014,2023
2640,Hair Dryer,Working,2023-04-13,1944,796,2,2022,2022
2640,Air Conditioner,Working,2024-07-28,4539,323,15,2017,2026
2640,Mini Fridge,Working,2025-06-11,2257,6,24,2014,2016
2641,Heater,Working,2025-03-16,3811,93,24,2023,2021
2641,Mini Fridge,Not Working,2024-11-22,1080,207,6,2024,2022
2641,Lamp,Working,2023-07-26,1342,692,2,2022,2017
2641,Hair Dryer,Working,2023-02-02,4447,865,5,2019,2024
2641,Air Conditioner,Working,2025-03-05,4679,104,24,2020,2027
2641,Television,Working,2023-01-24,2673,874,4,2017,2020
2641,Coffee Maker,Low performance,2024-02-22,2378,480,5,2014,2022
2642,Air Conditioner,Working,2024-06-13,1769,369,5,2022,2025
2642,Heater,Working,2023-07-27,3588,690,5,2015,2019
2642,Mini Fridge,Overheating,2025-04-02,2027,76,24,2014,2029
2642,Coffee Maker,Working,2024-09-02,1512,287,4,2020,2025
2642,Television,Working,2025-01-27,1974,141,13,2023,2024
2642,Lamp,Overheating,2023-11-17,2677,578,5,2023,2027
2642,Hair Dryer,Working,2024-03-30,5004,444,11,2023,2018
2643,Television,Working,2024-11-07,3794,222,19,2014,2026
2643,Heater,Low performance,2025-03-26,4413,83,24,2018,2022
2643,Hair Dryer,Working,2023-01-31,4188,867,5,2014,2024
2643,Lamp,Working,2024-04-05,2895,438,6,2021,2021
2643,Coffee Maker,Working,2023-12-09,1003,555,1,2024,2027
2643,Air Conditioner,Flickering,2023-03-25,1518,815,2,2019,2019
2643,Mini Fridge,Working,2023-11-24,3207,570,5,2016,2022
2644,Lamp,Working,2024-04-17,3436,425,8,2018,2018
2644,Television,Working,2024-12-18,1416,180,7,2022,2025
2644,Hair Dryer,Flickering,2025-01-29,567,138,5,2014,2019
2644,Heater,Working,2023-10-01,3446,625,6,2017,2020
2644,Air Conditioner,Working,2025-01-11,3644,156,23,2015,2023
2644,Coffee Maker,Leaking,2023-06-16,828,731,2,2021,2028
2644,Mini Fridge,Working,2025-04-11,1784,67,24,2020,2020
2645,Hair Dryer,Working,2023-02-28,2098,840,3,2014,2024
2645,Television,Noisy,2024-05-29,2754,384,8,2016,2025
2645,Air Conditioner,Working,2023-12-02,4500,563,8,2022,2020
2645,Mini Fridge,Working,2024-11-30,3615,199,17,2016,2020
2645,Lamp,Leaking,2023-06-07,3000,740,4,2017,2021
2645,Heater,Leaking,2025-02-16,2332,121,18,2024,2021
2645,Coffee Maker,Working,2024-03-28,974,446,3,2018,2024
2646,Mini Fridge,Noisy,2023-07-29,579,688,1,2018,2021
2646,Air Conditioner,Working,2023-07-26,4342,692,6,2016,2020
2646,Coffee Maker,Working,2025-06-16,4365,1,24,2014,2022
2646,Heater,Flickering,2023-05-06,3289,772,4,2024,2023
2646,Hair Dryer,Working,2023-02-25,4388,843,5,2016,2019
2646,Television,Working,2023-02-02,3015,865,3,2017,2023
2646,Lamp,Not Working,2025-02-17,3489,119,24,2015,2023
2647,Hair Dryer,Working,2023-05-18,992,760,1,2021,2018
2647,Lamp,Noisy,2025-04-03,2832,74,24,2018,2023
2647,Air Conditioner,Working,2023-08-04,2786,683,4,2020,2017
2647,Heater,Working,2023-03-30,3521,810,5,2017,2017
2647,Television,Flickering,2024-01-06,777,528,2,2016,2026
2647,Mini Fridge,Unresponsive,2024-06-10,3239,372,9,2021,2020
2647,Coffee Maker,Noisy,2024-06-08,3036,373,8,2014,2022
2648,Coffee Maker,Working,2024-10-02,2904,258,10,2016,2018
2648,Hair Dryer,Working,2023-07-06,1200,712,2,2020,2025
2648,Television,Working,2023-11-19,3056,575,5,2022,2026
2648,Air Conditioner,Flickering,2023-06-22,2390,726,3,2021,2029
2648,Heater,Flickering,2025-03-08,1119,101,10,2019,2016
2648,Lamp,Working,2024-05-24,4308,389,12,2018,2020
2649,Heater,Working,2024-11-10,2663,219,12,2018,2027
2649,Air Conditioner,Working,2025-03-26,4699,82,24,2023,2019
2649,Television,Overheating,2025-06-05,4177,12,24,2024,2022
2649,Mini Fridge,Working,2024-07-30,4687,322,16,2019,2020
2649,Lamp,Working,2023-04-12,856,797,1,2024,2024
2649,Coffee Maker,Low performance,2024-10-02,4418,258,15,2018,2024
2649,Hair Dryer,Flickering,2023-02-16,2028,852,3,2016,2022
2650,Lamp,Working,2024-10-28,1245,232,6,2022,2024
2650,Mini Fridge,Working,2023-03-23,3146,817,3,2022,2019
2650,Television,Flickering,2024-09-24,2993,265,11,2021,2028
2650,Air Conditioner,Low performance,2025-03-13,2744,95,24,2018,2021
2650,Hair Dryer,Working,2024-05-13,3783,399,9,2024,2026
2650,Heater,Working,2023-01-15,3590,884,4,2019,2029
2651,Hair Dryer,Low performance,2023-03-22,5047,817,7,2016,2026
2651,Lamp,Working,2025-02-17,2970,119,22,2020,2022
2651,Mini Fridge,Working,2024-03-14,1259,460,3,2022,2024
2651,Heater,Low performance,2023-04-09,794,800,1,2024,2018
2651,Coffee Maker,Working,2023-07-27,4836,691,7,2017,2021
2651,Air Conditioner,Working,2025-01-15,2764,152,18,2017,2022
2652,Heater,Noisy,2024-05-04,4083,409,10,2021,2018
2652,Air Conditioner,Working,2025-06-15,2066,1,24,2016,2016
2652,Mini Fridge,Working,2023-01-11,1003,888,1,2016,2023
2652,Television,Flickering,2024-02-20,785,482,2,2014,2023
2652,Lamp,Working,2023-01-22,2679,877,3,2019,2018
2652,Coffee Maker,Working,2024-09-20,1736,269,6,2015,2019
2652,Hair Dryer,Working,2023-11-30,4786,564,9,2024,2021
2653,Air Conditioner,Working,2025-05-01,4550,46,24,2018,2025
2653,Mini Fridge,Overheating,2023-09-14,2702,642,4,2018,2025
2653,Heater,Working,2023-01-26,3854,872,4,2015,2026
2653,Hair Dryer,Working,2024-06-21,2851,360,8,2021,2020
2653,Coffee Maker,Unresponsive,2025-06-08,1616,8,24,2017,2022
2653,Television,Working,2024-03-12,2849,462,7,2015,2027
2653,Lamp,Low performance,2023-04-11,1158,798,1,2022,2019
2654,Hair Dryer,Working,2023-04-08,4061,801,6,2015,2020
2654,Lamp,Working,2023-05-02,1145,776,2,2015,2021
2654,Television,Flickering,2024-12-09,3892,189,20,2023,2023
2654,Air Conditioner,Working,2023-03-17,2125,822,3,2014,2021
2654,Heater,Working,2025-04-18,3670,60,24,2016,2020
2654,Mini Fridge,Working,2024-06-21,1910,360,6,2020,2022
2655,Heater,Flickering,2023-10-22,3429,603,5,2017,2016
2655,Television,Working,2024-08-09,1381,312,5,2014,2025
2655,Coffee Maker,Working,2024-10-10,4135,249,17,2022,2022
2655,Mini Fridge,Unresponsive,2023-09-06,3331,650,4,2015,2024
2655,Air Conditioner,Unresponsive,2024-03-27,2263,446,5,2022,2017
2655,Lamp,Working,2023-10-02,4656,623,8,2015,2024
2655,Hair Dryer,Working,2025-04-01,626,77,10,2024,2018
2656,Lamp,Noisy,2025-04-14,3877,64,24,2022,2019
2656,Hair Dryer,Working,2023-05-24,678,754,1,2021,2028
2656,Television,Unresponsive,2023-09-18,2506,638,3,2020,2016
2656,Mini Fridge,Working,2025-04-09,4000,68,24,2015,2023
2656,Air Conditioner,Working,2024-09-13,2926,277,11,2024,2020
2656,Coffee Maker,Working,2023-08-27,1711,659,3,2015,2024
2656,Heater,Unresponsive,2024-12-24,4097,175,24,2023,2016
2657,Coffee Maker,Flickering,2023-02-14,631,854,1,2023,2020
2657,Air Conditioner,Working,2025-04-06,3665,72,24,2022,2019
2657,Hair Dryer,Working,2023-01-09,959,889,1,2014,2023
2657,Lamp,Working,2023-02-16,4326,851,4,2015,2024
2657,Heater,Flickering,2025-04-22,1721,56,24,2020,2024
2657,Mini Fridge,Working,2023-06-14,2773,734,4,2024,2027
2658,Lamp,Working,2025-06-16,4788,1,24,2022,2023
2658,Mini Fridge,Low performance,2024-11-27,4464,201,24,2017,2017
2658,Hair Dryer,Overheating,2024-03-08,3882,465,8,2021,2019
2658,Television,Working,2023-01-21,2164,878,2,2019,2028
2658,Coffee Maker,Working,2023-12-11,2553,553,4,2017,2026
2658,Air Conditioner,Low performance,2024-02-04,3185,499,6,2017,2021
2659,Television,Working,2023-01-19,822,880,1,2017,2028
2659,Air Conditioner,Flickering,2024-04-14,900,428,2,2017,2017
2659,Hair Dryer,Working,2023-12-06,3464,559,6,2017,2028
2659,Coffee Maker,Working,2024-02-10,3408,493,6,2023,2027
2659,Mini Fridge,Flickering,2025-03-31,3839,78,24,2014,2022
2659,Heater,Unresponsive,2023-02-18,2048,849,3,2022,2026
2659,Lamp,Working,2023-04-15,4557,793,5,2018,2019
2660,Air Conditioner,Working,2025-05-06,583,41,9,2019,2021
2660,Hair Dryer,Working,2025-05-02,1606,45,24,2021,2019
2660,Coffee Maker,Unresponsive,2024-07-13,1847,338,5,2018,2019
2660,Heater,Working,2024-07-20,2262,332,6,2016,2029
2660,Television,Low performance,2024-08-14,1096,307,3,2017,2025
2660,Mini Fridge,Working,2025-04-11,4391,67,24,2020,2024
2660,Lamp,Working,2024-08-01,4516,319,14,2021,2017
2661,Television,Not Working,2024-11-04,4437,225,23,2019,2026
2661,Hair Dryer,Working,2023-01-07,661,892,1,2021,2026
2661,Coffee Maker,Working,2025-01-31,2591,137,18,2017,2021
2661,Lamp,Working,2023-01-02,2550,897,2,2023,2027
2661,Heater,Flickering,2024-02-19,4831,483,10,2024,2019
2661,Mini Fridge,Working,2024-09-20,4820,270,18,2016,2018
2661,Air Conditioner,Working,2023-11-17,2006,578,4,2022,2023
2662,Hair Dryer,Flickering,2024-04-27,3837,416,9,2021,2023
2662,Mini Fridge,Working,2024-05-18,1559,394,4,2023,2022
2662,Lamp,Working,2023-04-16,1083,793,2,2021,2025
2662,Coffee Maker,Working,2024-08-14,3447,307,11,2015,2020
2662,Television,Flickering,2025-05-15,1949,32,24,2019,2021
2662,Heater,Working,2024-12-09,858,190,4,2016,2020
2663,Hair Dryer,Working,2024-09-26,1185,264,4,2023,2018
2663,Heater,Overheating,2024-07-23,2387,329,7,2022,2026
2663,Coffee Maker,Working,2023-12-24,4614,540,8,2016,2019
2663,Television,Working,2024-12-05,968,194,5,2021,2024
2663,Lamp,Overheating,2023-12-04,4441,561,8,2015,2026
2663,Mini Fridge,Working,2024-06-27,1904,354,6,2015,2025
2663,Air Conditioner,Working,2025-05-24,1560,23,24,2019,2019
2664,Mini Fridge,Leaking,2023-12-22,3954,542,8,2023,2026
2664,Hair Dryer,Working,2024-03-11,1643,462,3,2020,2018
2664,Heater,Working,2023-11-29,3494,565,6,2017,2024
2664,Television,Leaking,2024-06-10,2360,371,6,2024,2023
2664,Coffee Maker,Working,2024-11-28,2804,201,13,2017,2016
2664,Lamp,Overheating,2023-10-04,4454,621,7,2022,2028
2665,Coffee Maker,Working,2024-09-06,3216,284,12,2021,2016
2665,Television,Working,2023-10-29,3277,596,5,2021,2026
2665,Mini Fridge,Not Working,2023-03-31,4269,809,5,2017,2029
2665,Heater,Working,2023-11-27,3836,568,6,2023,2024
2665,Lamp,Working,2023-02-25,2715,842,4,2018,2024
2665,Hair Dryer,Low performance,2023-01-02,4585,897,4,2024,2026
2666,Heater,Working,2024-11-24,4312,205,21,2017,2026
2666,Air Conditioner,Not Working,2023-03-26,2840,813,3,2016,2022
2666,Lamp,Working,2023-01-02,2298,897,3,2014,2018
2666,Coffee Maker,Working,2025-02-08,3445,128,23,2024,2022
2666,Mini Fridge,Noisy,2023-09-04,2559,652,4,2017,2025
2666,Television,Low performance,2024-09-17,1055,273,4,2015,2021
2666,Hair Dryer,Working,2024-10-11,1887,249,8,2024,2021
2667,Air Conditioner,Working,2025-06-16,3938,1,24,2023,2022
2667,Hair Dryer,Working,2025-04-22,1527,56,24,2015,2017
2667,Lamp,Low performance,2023-05-17,3850,762,6,2022,2018
2667,Coffee Maker,Working,2025-06-05,1244,11,24,2021,2019
2667,Heater,Working,2023-03-26,2571,813,3,2024,2022
2667,Mini Fridge,Low performance,2024-06-07,1914,374,5,2015,2026
2667,Television,Working,2024-10-01,4513,259,16,2015,2025
2668,Coffee Maker,Working,2023-02-02,3138,865,3,2018,2024
2668,Mini Fridge,Low performance,2023-02-07,4867,861,5,2019,2022
2668,Television,Working,2024-10-03,4718,256,20,2017,2017
2668,Heater,Working,2023-01-07,1213,891,1,2023,2024
2668,Hair Dryer,Working,2023-11-09,778,585,2,2017,2020
2668,Air Conditioner,Unresponsive,2023-07-26,4544,691,7,2024,2025
2669,Television,Working,2025-03-28,2393,81,24,2019,2024
2669,Lamp,Working,2023-09-17,1533,638,2,2023,2022
2669,Coffee Maker,Working,2024-06-26,907,356,3,2020,2022
2669,Heater,Noisy,2024-01-05,2805,529,5,2014,2025
2669,Air Conditioner,Working,2025-01-05,2139,163,15,2015,2025
2669,Hair Dryer,Working,2024-07-21,2058,330,6,2014,2022
2670,Mini Fridge,Overheating,2023-10-13,2004,613,4,2021,2024
2670,Coffee Maker,Working,2024-08-23,1102,297,3,2015,2026
2670,Heater,Working,2024-02-21,3346,481,8,2022,2024
2670,Hair Dryer,Overheating,2024-10-07,4015,252,16,2019,2019
2670,Lamp,Working,2023-01-02,3958,897,5,2017,2027
2670,Air Conditioner,Leaking,2023-04-03,1749,806,2,2016,2023
2671,Lamp,Not Working,2023-08-22,2822,665,4,2017,2026
2671,Television,Working,2024-05-09,4732,404,13,2018,2018
2671,Heater,Working,2025-06-13,3442,4,24,2020,2027
2671,Mini Fridge,Working,2023-03-29,4542,810,6,2014,2019
2671,Air Conditioner,Unresponsive,2025-01-08,3584,160,22,2020,2016
2671,Coffee Maker,Unresponsive,2024-04-02,4194,441,10,2022,2018
2672,Heater,Working,2023-01-17,4463,881,5,2015,2023
2672,Television,Working,2024-12-10,1688,188,8,2017,2027
2672,Hair Dryer,Flickering,2025-03-16,4603,92,24,2018,2020
2672,Mini Fridge,Low performance,2024-06-26,1607,355,5,2024,2026
2672,Lamp,Working,2023-12-16,1459,549,2,2021,2026
2672,Air Conditioner,Working,2025-05-14,2969,33,24,2022,2022
2672,Coffee Maker,Working,2024-01-31,3157,502,6,2022,2020
2673,Hair Dryer,Working,2025-06-08,4346,9,24,2017,2024
2673,Coffee Maker,Working,2023-06-12,1010,735,1,2020,2020
2673,Air Conditioner,Working,2023-02-18,4343,850,5,2024,2020
2673,Lamp,Working,2025-01-05,1680,162,10,2017,2021
2673,Television,Overheating,2024-03-30,3097,443,7,2024,2026
2673,Mini Fridge,Working,2023-08-02,3648,684,5,2018,2021
2673,Heater,Unresponsive,2024-12-07,686,192,3,2017,2025
2674,Heater,Working,2023-04-01,2685,807,3,2016,2021
2674,Hair Dryer,Working,2024-09-21,4398,269,17,2016,2021
2674,Television,Low performance,2025-04-09,4867,69,24,2018,2023
2674,Mini Fridge,Working,2025-04-14,2561,64,24,2021,2020
